"時刻","操作","EventID","AccessList","AccessMask","AccessReason","EtwTime","IpAddress","IpPort","ObjectType","RelativeTargetName","ShareLocalPath","ShareName","SubjectDomainName","SubjectLogonId","SubjectUserName","SubjectUserSid"
"06:37:06.316983","ShareFileAccess","5145","%%4417","0x2","%%4417: %%1801 D:(A;;FA;;;WD)","06:37:05.305824","192.168.1.20","55411","File","WRITE_TARGET.TXT","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:07.332219","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:06.325274","192.168.1.20","55411","File","write_target.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:11.494219","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:10.479385","192.168.1.20","55411","File","delete_normal.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:13.332134","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:12.323058","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:13.332527","ShareFileAccess","5145","%%1537     %%4423","0x10080","%%1537: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:12.333171","192.168.1.20","55411","File","delete_normal.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:13.332878","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:12.336016","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:13.333153","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:12.336263","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:14.748879","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:13.745289","192.168.1.20","55411","File","delete_complete.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:14.749249","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:14.506126","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:14.749577","ShareFileAccess","5145","%%1537     %%4423","0x10080","%%1537: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:14.510910","192.168.1.20","55411","File","delete_complete.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:14.749874","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:14.514389","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:14.750151","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:14.514966","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:17.297844","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:16.295410","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:17.298242","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:16.297335","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:17.298622","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:16.297551","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:17.299042","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:16.305301","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.410741","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.408923","192.168.1.20","55411","File","Source\rename_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.411051","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.410624","192.168.1.20","55411","File","SOURCE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.411333","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.413294","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.411658","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.413497","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.411909","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.424824","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.412109","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.426479","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.412356","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:21.429422","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:22.412642","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:22.403282","192.168.1.20","55411","File","Source\rename_source_hoge.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.261115","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:23.238460","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.261705","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:23.238794","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.262368","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.099320","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.262696","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.105087","192.168.1.20","55411","File","Source\copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.263616","ShareFileAccess","5145","%%1537     %%1538     %%1539     %%1541     %%4416     %%4417     %%4418     %%4419     %%4420     %%4423     %%4424","0x17019f","%%1537: %%1801 D:(A;;FA;;;WD)     %%1538: %%1801 D:(A;;FA;;;WD)     %%1539: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4417: %%1801 D:(A;;FA;;;WD)     %%4418: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4420: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)     %%4424: %%1801 D:(A;;FA;;;WD)","06:37:24.109316","192.168.1.20","55411","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.264247","ShareFileAccess","5145","%%4417","0x2","%%4417: %%1801 D:(A;;FA;;;WD)","06:37:24.109328","192.168.1.20","55411","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.264781","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.112491","192.168.1.20","55411","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.265030","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.114646","192.168.1.20","55411","File","copy_source.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.265313","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.115306","192.168.1.20","55411","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.265726","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.116166","192.168.1.20","55411","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.265988","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4417     %%4418     %%4419     %%4420     %%4423     %%4424","0x12019f","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4417: %%1801 D:(A;;FA;;;WD)     %%4418: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4420: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)     %%4424: %%1801 D:(A;;FA;;;WD)","06:37:24.117412","192.168.1.20","55411","File","copy_source.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.266592","ShareFileAccess","5145","%%4417","0x2","%%4417: %%1801 D:(A;;FA;;;WD)","06:37:24.117420","192.168.1.20","55411","File","copy_source.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.266933","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.170143","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.267383","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.170395","192.168.1.20","59053","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.268040","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.173497","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.268388","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.190683","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.268949","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.193441","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:24.269491","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:24.199361","192.168.1.20","59053","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:25.299968","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:25.106359","192.168.1.20","59054","File","copy_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:25.300302","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:25.107801","192.168.1.20","59053","File","copy_source.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:25.300757","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:25.109277","192.168.1.20","55411","File","copy_source.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:26.421026","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:25.404841","192.168.1.20","59055","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:26.421391","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:25.404912","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.119033","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.114268","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.119477","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.114474","192.168.1.20","59053","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.119771","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.646184","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.120007","ShareFileAccess","5145","%%1538     %%4423","0x20080","%%1538: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.657859","192.168.1.20","55411","File","Source\move_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.120254","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.659381","192.168.1.20","59055","File","Source\move_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.120535","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.661178","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.120848","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.662543","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.121123","ShareFileAccess","5145","%%1538     %%4423","0x20080","%%1538: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.663479","192.168.1.20","55411","File","SOURCE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.121426","ShareFileAccess","5145","%%1538     %%4423","0x20080","%%1538: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.664426","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.121698","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.665823","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.121992","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.668734","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.122248","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.669094","192.168.1.20","59053","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:28.122490","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:27.676228","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:29.658698","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:28.653596","192.168.1.20","59053","File","move_source.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:29.659035","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:29.301264","192.168.1.20","55411","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:29.659299","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:29.301415","192.168.1.20","59055","File","Source","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
